playid	id	emolabel	emolevel	tag
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.370.s.2	Woede	Emotie	vinnig
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.370.s.2	Woede	Emotie	wrok
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.374.s.1	Haat	Lichaamswerking	door haat te styven
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.374.s.1	Haat	Emotie	haat
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Wroeging	Emotie	drukken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Wroeging	Lichaamswerking	drukken hem een schande , of lasterlyke daad op 't hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Wroeging	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Bedruktheid	Emotie	drukken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Bedruktheid	Lichaamswerking	drukken hem een schande , of lasterlyke daad op 't hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.389.s.2	Bedruktheid	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.460.s.1	Woede	Lichaamswerking	drift in 't hart geblaazen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.460.s.2	Liefde	Emotie	bemind
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.460.s.2	Verlangen	Emotie	lust
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.474.s.1	Liefde	EmotioneleHandeling	streelen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.474.s.2	Blijdschap	Emotie	vrolijkheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.474.s.2	Blijdschap	Lichaamswerking	belacht
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.474.s.2	Blijdschap	Emotie	blijdschap
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.521.s.2	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.521.s.2	Bedruktheid	Emotie	wanlustig
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.521.s.2	Walging	Emotie	wanlustig
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.586.s.1	Woede	Emotie	hevig
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.640.s.1	Haat	Emotie	haatlijk
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.640.s.1	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.640.s.3	Woede	Emotie	boosheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.640.s.3	Eergevoel	Emotie	eerzucht
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.661.s.2	Wrevel	EmotioneleHandeling	smaalen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.661.s.3	Haat	Emotie	haatlijkst
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.661.s.4	Blijdschap	Lichaamswerking	lacht met volle monden
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.661.s.4	Wrevel	Emotie	smaad
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.680.s.1	Wrevel	Emotie	onvrede
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.680.s.1	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.680.s.6	Haat	Emotie	haater
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Lichaamswerking	begint myn hart te schroomen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Emotie	schroomen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.727.s.1	Geluk	Emotie	geluk
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.813.s.2	Verlangen	Emotie	begeerje
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.833.s.1	Blijdschap	Emotie	genuchten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.843.s.3	Wrevel	Lichaamswerking	kwelt
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.878.s.4	Woede	Emotie	raazend'ben
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.964.s.1	Haat	EmotioneleHandeling	vloek
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.980.s.2	Schaamte	Emotie	schroomze
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.989.s.1	Blijdschap	Emotie	genot
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1016.s.2	Wrevel	EmotioneleHandeling	kyven
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1114.s.1	Walging	Emotie	verachten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1114.s.1	Walging	Emotie	verdoemen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Haat	Emotie	gehaate
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Woede	Lichaamsdeel	handen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Haat	Lichaamsdeel	handen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.3	Schaamte	Emotie	schroom
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.3	Angst	Emotie	vreez
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.4	Overig	EmotioneleHandeling	streelen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1149.s.1	Wrevel	EmotioneleHandeling	bestrijd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1155.s.1	Blijdschap	Emotie	vrolykheden
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1161.s.1	Liefde	Emotie	liefde
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.stage.1173.s.1	Verwondering	Emotie	verbaast
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.2	Trots	Emotie	trotsheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	roepen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	baaren
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	schreeuwen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1202.s.3	Haat	Emotie	haat
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1214.s.7	Woede	EmotioneleHandeling	slaan
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.2	Walging	Emotie	weig'ren
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.2	Wraakzucht	Emotie	wreeken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Verlangen	Emotie	verlang
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Hoop	Emotie	hoop
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.1	Blijdschap	Emotie	zinge
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.1	Angst	Emotie	doodschrik
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Verlangen	Emotie	lust
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Wrevel	Emotie	naarstigheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Haat	Emotie	haat
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Emotie	liefde
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Lichaamswerking	liefde in t ' hart stond opgeblaazen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Emotie	liefde
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Lichaamswerking	liefde in t ' hart stond opgeblaazen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Emotie	hovaardy
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	verfoeijen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	schreeuwen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	achterklappen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.4	Verlangen	Emotie	erlangen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Overig	EmotioneleHandeling	smoord
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.1	Haat	Emotie	haat
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	Angst	Lichaamswerking	ontviel haar 't hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	Angst	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1550.s.1	Angst	Emotie	vreezen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Lichaamswerking	dat u 't hart , lang steenen zal van wee en smart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Emotie	wee
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Emotie	smart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	Woede	EmotioneleHandeling	schreeuwen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	Woede	EmotioneleHandeling	trappen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	tieren
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	loopen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	klappen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	fluiten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Lichaamswerking	zyn hart vond van berouw gekweld
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Emotie	berouw
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.2	Angst	Emotie	vreezen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wanhoop	Lichaamswerking	wat dolheid heeft uw ' herslènen bezeten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wanhoop	Lichaamsdeel	herslènen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Woede	Lichaamswerking	wat dolheid heeft uw ' herslènen bezeten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Woede	Lichaamsdeel	herslènen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.3	Woede	Lichaamswerking	woestheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.1	Woede	Lichaamswerking	ronken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.2	Verdriet	Emotie	verdrieten
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Verdriet	Lichaamswerking	sterven van verdriet
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Verdriet	Emotie	verdriet
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.2	Verlangen	Emotie	begeer
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.2	Haat	Emotie	haat
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Haat	EmotioneleHandeling	't hart doorsteeken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Haat	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Wraakzucht	EmotioneleHandeling	't hart doorsteeken
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Wraakzucht	Lichaamsdeel	hart
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.1	Hoop	Emotie	hoopen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.1	Schaamte	Emotie	schroomen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Blijdschap	Emotie	genoegen
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Schaamte	Lichaamswerking	schaamrood
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.1	Trots	Emotie	fier
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.3	Liefde	Emotie	liefde
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	Blijdschap	Lichaamswerking	lach
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	Blijdschap	Lichaamswerking	lach
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.2	Blijdschap	Emotie	vreugd
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	Verlangen	Emotie	lust
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	Liefde	Emotie	lust
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Angst	Emotie	bevreestheid
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Verlangen	Emotie	lust
bidl001nede01	bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Liefde	Emotie	lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3904.s.3	Liefde	Lichaamswerking	lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3904.s.3	Verlangen	Lichaamswerking	lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3904.s.6	Verlangen	Emotie	sinnen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	Lichaamswerking	de gayle tocht des herten
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	Lichaamsdeel	herten
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Verlangen	Lichaamswerking	de gayle tocht des herten
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Verlangen	Lichaamsdeel	herten
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	Lichaamswerking	sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Verlangen	Lichaamswerking	sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	EmotioneleHandeling	koelen u ghemoedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	Lichaamsdeel	ghemoedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Verlangen	EmotioneleHandeling	koelen u ghemoedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Verlangen	Lichaamsdeel	ghemoedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.1	Liefde	Emotie	liefden
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3952.s.3	Toewijding	Lichaamsdeel	hart siel
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3962.s.2	Verdriet	Emotie	verdriet
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3962.s.2	Liefde	Emotie	minne
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.3962.s.2	Verlangen	Emotie	minne
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.2	Ontroering	Emotie	ontroert
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Achterdocht	Emotie	quaat vermoen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Wanhoop	Lichaamswerking	bekommeringh van sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Wanhoop	Lichaamsdeel	sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Angst	Emotie	vreesen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Teleurstelling	Emotie	betuetering
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Teleurstelling	Lichaamsdeel	wesen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.3	Haat	Emotie	haat
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.5	Verdriet	Emotie	smart
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Verdriet	Lichaamswerking	vermoeyde gheest
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Verdriet	Lichaamsdeel	gheest
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Wanhoop	Lichaamswerking	vermoeyde gheest
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Wanhoop	Lichaamsdeel	gheest
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Verdriet	Emotie	trueren
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Woede	EmotioneleHandeling	verstueren
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Woede	EmotioneleHandeling	vaart onheb'lyck uyt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Woede	Emotie	dulheydt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Woede	Lichaamsdeel	mondt moedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.6	Haat	Lichaamsdeel	mondt moedt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.7	Haat	Emotie	haten
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.7	Liefde	Emotie	mint
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Wanhoop	EmotioneleHandeling	gheweldt van wringhen en van wrijven
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamsdeel	traantje
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamswerking	traantje soo ghemaackt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamswerking	ten óóghen uyt te drijven
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamsdeel	óóghen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Woede	Emotie	gramschap
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamswerking	betraant ghelaat
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4061.s.9	Verdriet	Lichaamsdeel	ghelaat
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Liefde	Lichaamswerking	brande van een vlam
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Verlangen	Lichaamswerking	brande van een vlam
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Liefde	Lichaamswerking	lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Verlangen	Lichaamswerking	lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Liefde	Lichaamswerking	sinlyckheydt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4089.s.2	Verlangen	Lichaamswerking	sinlyckheydt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Liefde	Emotie	minne
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Liefde	Lichaamswerking	tóómelóóse sinnen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Liefde	Lichaamsdeel	sinnen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Verlangen	Lichaamswerking	tóómelóóse sinnen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Verlangen	Lichaamsdeel	sinnen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Wroeging	Lichaamswerking	barst u 't hart van spydt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4114.s.1	Wroeging	Lichaamsdeel	hart
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4133.s.2	Verdriet	Emotie	droeffenis
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4147.s.3	Angst	Emotie	ducht
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4147.s.3	Angst	Emotie	vreesen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4147.s.3	Woede	Emotie	versteurt tóórnich
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4157.s.2	Wanhoop	Lichaamswerking	mijn hart ontsinckt my
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4157.s.2	Wanhoop	Lichaamsdeel	hart
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.4	Liefde	Emotie	min
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.4	Liefde	Lichaamswerking	de vlam die my het hart doet blaken
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.4	Liefde	Lichaamsdeel	hart
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.4	Liefde	Lichaamswerking	met sulcken hitte mocht u siele brandent maken
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.4	Liefde	Lichaamsdeel	siele
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4215.s.5	Verdriet	Emotie	spijt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4231.s.1	Verdriet	Emotie	bedroeft
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4231.s.1	Verdriet	Lichaamsdeel	hart
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4242.s.3	Liefde	Emotie	liefd
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4342.s.1	Angst	Emotie	vreese
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.2	Liefde	Emotie	lief
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.4	Liefde	Emotie	bemindt
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.5	Liefde	Emotie	die had de muts op myn
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Liefde	Lichaamsdeel	hart sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Verlangen	Lichaamsdeel	hart sin
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Verlangen	Lichaamswerking	ick vlamden steets van lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Bezorgdheid	Lichaamsdeel	siel
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Bezorgdheid	Emotie	ongerust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Liefde	Lichaamswerking	ick vlamden steets van lust
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Liefde	EmotioneleHandeling	streelen
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Trouw	Lichaamsdeel	boesem
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Liefde	Lichaamswerking	daar myn als brandent lont de ving'ren van u handen ontvonckten 't ingewant , en deet als bus-poer branden
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Liefde	Lichaamsdeel	ving'ren handen ingewant
bred001moor01	bred001moor01_01.TEI.2.text.body.div.div.sp.4444.s.6	Verlangen	Lichaamswerking	daar myn als brandent lont de ving'ren van u handen ontvonckten 't ingewant , en deet als bus-poer branden
