id	emolabel	emolevel	tag
bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Lichaamswerking	begint myn hart te schroomen
bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.686.s.1	Schaamte	Emotie	schroomen
bidl001nede01_01.TEI.2.text.body.div.div.sp.727.s.1	Geluk	Emotie	geluk
bidl001nede01_01.TEI.2.text.body.div.div.sp.813.s.2	Verlangen	Emotie	begeerje
bidl001nede01_01.TEI.2.text.body.div.div.sp.833.s.1	Blijdschap	Emotie	genuchten
bidl001nede01_01.TEI.2.text.body.div.div.sp.843.s.3	Wrevel	Lichaamswerking	kwelt
bidl001nede01_01.TEI.2.text.body.div.div.sp.878.s.4	Woede	Emotie	raazend'ben
bidl001nede01_01.TEI.2.text.body.div.div.sp.964.s.1	Haat	EmotioneleHandeling	vloek
bidl001nede01_01.TEI.2.text.body.div.div.sp.980.s.2	Schaamte	Emotie	schroomze
bidl001nede01_01.TEI.2.text.body.div.div.sp.989.s.1	Blijdschap	Emotie	genot
bidl001nede01_01.TEI.2.text.body.div.div.sp.1016.s.2	Wrevel	EmotioneleHandeling	kyven
bidl001nede01_01.TEI.2.text.body.div.div.sp.1114.s.1	Walging	Emotie	verachten
bidl001nede01_01.TEI.2.text.body.div.div.sp.1114.s.1	Walging	Emotie	verdoemen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Haat	Emotie	gehaate
bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Woede	Lichaamsdeel	handen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1129.s.2	Haat	Lichaamsdeel	handen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.3	Schaamte	Emotie	schroom
bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.3	Angst	Emotie	vreez
bidl001nede01_01.TEI.2.text.body.div.div.sp.1141.s.4	Overig	EmotioneleHandeling	streelen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1149.s.1	Wrevel	EmotioneleHandeling	bestrijd
bidl001nede01_01.TEI.2.text.body.div.div.sp.1155.s.1	Blijdschap	Emotie	vrolykheden
bidl001nede01_01.TEI.2.text.body.div.div.sp.1161.s.1	Liefde	Emotie	liefde
bidl001nede01_01.TEI.2.text.body.div.div.stage.1173.s.1	Verwondering	Emotie	verbaast
bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.2	Trots	Emotie	trotsheid
bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	roepen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	baaren
bidl001nede01_01.TEI.2.text.body.div.div.sp.1186.s.3	Overig	EmotioneleHandeling	schreeuwen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1202.s.3	Haat	Emotie	haat
bidl001nede01_01.TEI.2.text.body.div.div.sp.1214.s.7	Woede	EmotioneleHandeling	slaan
bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.2	Walging	Emotie	weig'ren
bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.2	Wraakzucht	Emotie	wreeken
bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Verlangen	Emotie	verlang
bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Hoop	Emotie	hoop
bidl001nede01_01.TEI.2.text.body.div.sp.1317.s.4	Blijdschap	Emotie	vreugd
bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.1	Blijdschap	Emotie	zinge
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.1	Angst	Emotie	doodschrik
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Verlangen	Emotie	lust
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Wrevel	Emotie	naarstigheid
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Haat	Emotie	haat
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Emotie	liefde
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Lichaamswerking	liefde in t ' hart stond opgeblaazen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Liefde	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Emotie	liefde
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Lichaamswerking	liefde in t ' hart stond opgeblaazen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Trots	Emotie	hovaardy
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	verfoeijen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	schreeuwen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Haat	EmotioneleHandeling	achterklappen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.4	Verlangen	Emotie	erlangen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Overig	EmotioneleHandeling	smoord
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Blijdschap	Emotie	vreugd
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.1	Haat	Emotie	haat
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	Angst	Lichaamswerking	ontviel haar 't hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	Angst	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1550.s.1	Angst	Emotie	vreezen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Lichaamswerking	dat u 't hart , lang steenen zal van wee en smart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Emotie	wee
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Verdriet	Emotie	smart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	Woede	EmotioneleHandeling	schreeuwen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	Woede	EmotioneleHandeling	trappen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	tieren
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	loopen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	klappen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Woede	EmotioneleHandeling	fluiten
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Lichaamswerking	zyn hart vond van berouw gekweld
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Wroeging	Emotie	berouw
bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.2	Angst	Emotie	vreezen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wanhoop	Lichaamswerking	wat dolheid heeft uw ' herslènen bezeten
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wanhoop	Lichaamsdeel	herslènen
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Woede	Lichaamswerking	wat dolheid heeft uw ' herslènen bezeten
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Woede	Lichaamsdeel	herslènen
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.3	Woede	Lichaamswerking	woestheid
bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.1	Woede	Lichaamswerking	ronken
bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.2	Verdriet	Emotie	verdrieten
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Verdriet	Lichaamswerking	sterven van verdriet
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Verdriet	Emotie	verdriet
bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.2	Verlangen	Emotie	begeer
bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.2	Haat	Emotie	haat
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Haat	EmotioneleHandeling	't hart doorsteeken
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Haat	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Wraakzucht	EmotioneleHandeling	't hart doorsteeken
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Wraakzucht	Lichaamsdeel	hart
bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.1	Hoop	Emotie	hoopen
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.1	Schaamte	Emotie	schroomen
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Blijdschap	Emotie	genoegen
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Schaamte	Lichaamswerking	schaamrood
bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.1	Trots	Emotie	fier
bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.3	Liefde	Emotie	liefde
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	Blijdschap	Lichaamswerking	lach
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	Blijdschap	Lichaamswerking	lach
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.2	Blijdschap	Emotie	vreugd
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	Verlangen	Emotie	lust
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	Liefde	Emotie	lust
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Angst	Emotie	bevreestheid
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Verlangen	Emotie	lust
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Liefde	Emotie	lust
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.3	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.4	Verdriet	Emotie	verdriet
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.9	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.9	Blijdschap	Emotie	verheugd
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.13	Liefde	Emotie	min
bren001goud01_01.TEI.2.text.body.div.div.lg.218.s.13	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.p.224.s.1	Liefde	Emotie	bemind
bren001goud01_01.TEI.2.text.body.div.div.p.224.s.2	Liefde	Emotie	lief hebben
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.2	Angst	EmotioneleHandeling	klaagen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.2	Verdriet	EmotioneleHandeling	klaagen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.2	Verdriet	Emotie	smart
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.2	Angst	Emotie	angst
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Wanhoop	Lichaamswerking	van hitte nu eens gloeijen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Liefde	Lichaamswerking	van hitte nu eens gloeijen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Wanhoop	Lichaamswerking	beeven van de kou
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Liefde	Lichaamswerking	beeven van de kou
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Wanhoop	Lichaamswerking	zuchtende den grond besproeijen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.3	Liefde	Lichaamswerking	zuchtende den grond besproeijen
bren001goud01_01.TEI.2.text.body.div.div.lg.273.s.6	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.p.274.s.1	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.345.s.5	Angst	Lichaamswerking	beeven
bren001goud01_01.TEI.2.text.body.div.div.sp.p.370.s.2	Verdriet	Lichaamswerking	schreijende
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.2	Verdriet	Emotie	droeve
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.2	Wanhoop	Lichaamswerking	kermen
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.2	Wanhoop	Emotie	misbaar
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.2	Verdriet	Emotie	misbaar
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.5	Verdriet	Emotie	leed
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.7	Angst	Lichaamswerking	door vrees benard
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.7	Angst	Emotie	vrees
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.8	Angst	Lichaamswerking	met verbleekte lippen
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.13	Blijdschap	Lichaamswerking	lagchend
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.15	Mededogen	Emotie	medelijdend
bren001goud01_01.TEI.2.text.body.div.div.lg.443.s.15	Mededogen	Lichaamsdeel	harte
bren001goud01_01.TEI.2.text.body.div.div.sp.p.446.s.2	Verdriet	Emotie	bedroefder
bren001goud01_01.TEI.2.text.body.div.div.sp.p.513.s.2	Liefde	Emotie	lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.679.s.3	Woede	Emotie	boos
bren001goud01_01.TEI.2.text.body.div.div.lg.747.s.4	Liefde	Emotie	mint
bren001goud01_01.TEI.2.text.body.div.div.lg.747.s.9	Liefde	Emotie	min
bren001goud01_01.TEI.2.text.body.div.div.lg.747.s.17	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.747.s.17	Liefde	Emotie	wedermin
bren001goud01_01.TEI.2.text.body.div.div.lg.747.s.18	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.766.s.3	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.766.s.3	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.766.s.3	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.766.s.3	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.800.s.4	Woede	Emotie	boos
bren001goud01_01.TEI.2.text.body.div.div.lg.987.s.15	Woede	Emotie	gram
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.1	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.1	Verdriet	Emotie	verdriet
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.2	Haat	Emotie	haat
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.2	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.2	Verdriet	Emotie	smarte
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.2	Wanhoop	Emotie	smarte
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1056.s.3	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1161.s.6	Verdriet	Emotie	bedroeft
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1218.s.1	Liefde	Emotie	bemin
bren001goud01_01.TEI.2.text.body.div.div.lg.1235.s.2	Liefde	Emotie	bekoord
bren001goud01_01.TEI.2.text.body.div.div.lg.1235.s.2	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1355.s.14	Liefde	Emotie	beminnen
bren001goud01_01.TEI.2.text.body.div.div.sp.1373.s.1	Liefde	Emotie	min
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1381.s.4	Geluk	Emotie	gelukkig
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1381.s.7	Verdriet	Emotie	smart
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1381.s.7	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1381.s.8	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1381.s.8	Verdriet	Emotie	smarte
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.1392.s.1	Blijdschap	Emotie	genoegen
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1401.s.1	Blijdschap	Emotie	verheugen
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1406.s.1	Geluk	Emotie	geluk
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1457.s.5	Liefde	Emotie	hebt lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1461.s.1	Liefde	Lichaamsdeel	hart
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1478.s.2	Liefde	Emotie	lief hebt
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1482.s.1	Liefde	Emotie	lief hebben
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1486.s.1	Liefde	Emotie	heeft lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1502.s.4	Blijdschap	Emotie	verheugen
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1506.s.1	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1541.s.1	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1594.s.1	Ongeluk	Emotie	ongelukkig
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1594.s.2	Liefde	Emotie	beminde
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.1	Toewijding	Emotie	hart hart
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.1	Liefde	Emotie	hart hart
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.4	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.5	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.5	Liefde	Lichaamswerking	die onze borst welêer doorgriefde
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.5	Liefde	Lichaamsdeel	borst
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.15	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.15	Trouw	Emotie	trouw
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.15	Liefde	Emotie	minnen
bren001goud01_01.TEI.2.text.body.div.div.lg.1637.s.16	Verdriet	Emotie	bedroeven
bren001goud01_01.TEI.2.text.body.div.div.sp.speaker.1640.s.1	Angst	Emotie	beangst
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1652.s.4	Liefde	Emotie	hebt lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1652.s.4	Liefde	Emotie	hebt lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1652.s.4	Liefde	Emotie	hebt lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1652.s.4	Liefde	Emotie	hebt lief
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1714.s.2	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1793.s.1	Ontzag	Emotie	eerbied
bren001goud01_01.TEI.2.text.body.div.div.sp.speaker.1881.s.1	Blijdschap	Lichaamswerking	lagchende
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1882.s.4	Blijdschap	Emotie	vreugde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1882.s.5	Blijdschap	Emotie	verheugen
bren001goud01_01.TEI.2.text.body.div.div.sp.speaker.1892.s.1	Ontroering	Lichaamswerking	weent
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1905.s.2	Blijdschap	Emotie	vermaak
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1940.s.2	Angst	Lichaamswerking	ijs
bren001goud01_01.TEI.2.text.body.div.div.sp.p.1983.s.1	Geluk	Emotie	geluk
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.1	Bedruktheid	Emotie	druk
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.1	Verdriet	Lichaamsdeel	traanen
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.3	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.4	Geluk	Emotie	geluk
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.6	Blijdschap	Emotie	verheugd
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.6	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.2094.s.9	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2139.s.2	Angst	Emotie	bevreest
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2179.s.10	Geluk	Emotie	geluk
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2179.s.10	Ongeluk	Emotie	ongeluk
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2179.s.11	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2179.s.11	Walging	Emotie	afkeer
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2196.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2204.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2212.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2212.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2212.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2212.s.1	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.lg.2224.s.1	Liefde	Emotie	mint
bren001goud01_01.TEI.2.text.body.div.div.lg.2224.s.3	Liefde	Emotie	min
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2249.s.2	Liefde	Emotie	bemind
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2274.s.1	Liefde	Emotie	beminde
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.2	Verdriet	Emotie	bedroeft
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.2	Verdriet	Lichaamsdeel	hoofd
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.2	Verdriet	Lichaamsdeel	stem
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.2	Wanhoop	Lichaamsdeel	hoofd
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.2	Wanhoop	Lichaamsdeel	stem
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.3	Verdriet	Lichaamswerking	met traanende oogen
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.7	Liefde	Emotie	beminde
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.7	Verdriet	Emotie	bedroef
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.9	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.11	Angst	Emotie	vreezen
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.12	Blijdschap	Emotie	vreugd
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.12	Verdriet	Emotie	pijn
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.15	Verdriet	Lichaamswerking	berst zij dan uit in weenen
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.15	Wanhoop	Lichaamswerking	berst zij dan uit in weenen
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.15	Wanhoop	EmotioneleHandeling	klagen
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.15	Wanhoop	Lichaamsdeel	hoofd
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.15	Wanhoop	Lichaamsdeel	borst
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.16	Verdriet	Emotie	druk
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.16	Blijdschap	Emotie	verblijden
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.16	Liefde	Emotie	bemint
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.16	Verdriet	Emotie	smart
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.16	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.29	Hoop	Emotie	hoop
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.30	Angst	Emotie	vrees
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.31	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.31	Hoop	Emotie	hoop
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.32	Angst	Emotie	vrees
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.34	Trouw	Emotie	trouwe
bren001goud01_01.TEI.2.text.body.div.div.lg.2386.s.34	Liefde	Emotie	liefde
bren001goud01_01.TEI.2.text.body.div.div.sp.stage.2406.s.1	Verdriet	Lichaamswerking	tesnikken
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2413.s.3	Verdriet	Lichaamswerking	weent
bren001goud01_01.TEI.2.text.body.div.div.sp.speaker.2417.s.1	Verdriet	Lichaamswerking	snikkende
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2431.s.1	Liefde	Emotie	bemind
bren001goud01_01.TEI.2.text.body.div.div.sp.stage.2437.s.1	Verdriet	Lichaamswerking	snikken
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2472.s.4	Verdriet	Emotie	smart
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2472.s.5	Liefde	Emotie	minnend
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2472.s.5	Liefde	Lichaamsdeel	hart
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2472.s.5	Verdriet	Emotie	smerten
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2472.s.11	Trouw	Emotie	trouw
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2477.s.1	Liefde	Emotie	lief gehad
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2481.s.1	Liefde	Emotie	lief hebben
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2521.s.3	Blijdschap	EmotioneleHandeling	omhelsde
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2541.s.2	Mededogen	Emotie	medelijden
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2552.s.2	Woede	Emotie	woede
bren001goud01_01.TEI.2.text.body.div.div.sp.lg.2552.s.2	Woede	Lichaamswerking	schold onzen schout braaf uit
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2556.s.2	Blijdschap	Lichaamswerking	lagchen
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2560.s.1	Blijdschap	Lichaamswerking	lagchte
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2568.s.5	Blijdschap	Lichaamswerking	lagchen
bren001goud01_01.TEI.2.text.body.div.div.sp.p.2568.s.5	Verdriet	Lichaamswerking	huilen
